"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","HHIPDLIB","HHIP_LIB","HHISTATB","HHIS_ATB","HHICOVQ","HHICOVQ_","HHIGROUP","HHIG_OUP","HHIPRMPD","HHIP_MPD","HHIPRDED","HHIP_DED","HHIRPMPD","HHIR_MPD","QHI3MCX","QHI3MCX_","HHIBCBS","HHIBCBS_","HHICODE","HHICODE_","HHIPOS","HHIPOS_","HHIFEET","HHIFEET_","HHISPECT","HHIS_ECT"
"20121",2430404,18,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2430424,25,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",240,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2430434,21,0,"5","01","D",,"A",5,"D","2","D","1","D","2","D","3","D",2400,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2430444,27,0,"5","01","D",,"A",2,"D","2","D","2","D","2","D","3","D",237,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2430454,19,0,"5","01","D",,"A",2,"D","1","D","4","D",,"A",,"A",.,"A","1","D","3","D",,"A",,"A",,"A"
"20121",2430464,36,0,"5","02","D",,"A",5,"D","2","D","2","D","1","D","3","D",921,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2430464,37,0,"5","03","D",,"A",5,"D","2","D",,"C","1","D","3","D",158,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2430464,38,0,"5","04","D",,"A",3,"D","3","D","2","D","2","D","3","D",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2430504,29,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",1037,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2430564,17,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",2,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2430574,18,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",566,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2430574,19,0,"1","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",100,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2430584,36,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",164,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2430584,37,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D","2","D",122,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2430584,38,0,"5","03","D",,"A",2,"D","2","D","2","D","1","D","2","D",54,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2430594,20,0,"5","01","D",,"A",5,"D","2","D","2","D","1","D","2","D",666,"F","1","D","2","D",,"A","1","D",,"A"
"20121",2430604,27,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",156,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2430624,32,0,"5","01","D",,"A",2,"D","3","D","4","D",,"A",,"A",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2430634,18,0,"5","01","D",,"A",1,"D","2","D","1","D","2","D","3","D",666,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2430654,27,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",822,"D","2","D","4","D",,"A",,"A","6","D"
"20121",2430674,21,0,"5","01","D",,"A",1,"D","2","D","1","D","1","D","2","D",900,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2430694,19,0,"5","01","D",,"A",1,"D","1","D","4","D",,"A",,"A",.,"A","2","D","4","D",,"A",,"A","6","D"
"20121",2430704,27,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",454,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2430704,28,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",120,"D","2","D","4","D",,"A",,"A","3","D"
"20121",2430704,29,0,"5","03","D",,"A",1,"D","1","D","1","D","2","D","3","D",28,"D","2","D","4","D",,"A",,"A","3","D"
"20121",2430714,27,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","1","D",400,"F","2","D","1","D","1","D",,"A",,"A"
"20121",2430714,28,0,"5","02","D",,"A",3,"D","2","D","2","D","1","D","1","D",84,"F","2","D","4","D",,"A",,"A","1","D"
"20121",2430734,37,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",380,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2430744,22,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",33,"F","2","D","3","D",,"A",,"A",,"A"
"20121",2430754,21,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",90,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2430774,23,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",710,"D","1","D","3","D",,"A",,"A",,"A"
"20121",2430794,33,0,"5","02","D",,"A",1,"D","2","D","2","D","2","D","2","D",560,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2430794,34,0,"1","03","D",,"A",1,"D","2","D","2","D","1","D","2","D",75,"F","1","D","1","D","1","D",,"A",,"A"
"20121",2430844,20,0,"5","01","D",,"A",2,"D","3","D","1","D","2","D","3","D",339,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2430884,18,0,"5","01","D",,"A",1,"D","2","D","2","D","2","D","3","D",300,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2430914,19,0,"5","01","D",,"A",5,"D","3","D","4","D",,"A",,"A",.,"A","1","D","2","D",,"A","2","D",,"A"
"20121",2430944,17,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",390,"F","1","D","2","D",,"A","2","D",,"A"
"20121",2430964,27,0,"5","02","D",,"A",2,"D","1","D","1","D","2","D","3","D",1134,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2430964,28,0,"5","03","D",,"A",2,"D","1","D","1","D","2","D","3","D",152,"D","2","D","4","D",,"A",,"A","3","D"
"20121",2431004,43,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",324,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2431004,44,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D","2","D",84,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2431014,29,0,"5","02","D",,"A",4,"D","2","D","2","D","1","D","2","D",374,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2431034,25,0,"5","01","D",,"A",4,"D","3","D","4","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2431044,18,0,"1","01","D",,"A",1,"D","2","D","2","D","1","D","1","D",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2431094,16,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2431104,17,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D",,"C",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2431144,17,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",204,"F","2","D","3","D",,"A",,"A",,"A"
"20121",2431174,26,0,"5","01","D",,"A",5,"D","2","D","1","D","2","D","3","D",1440,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2431184,21,0,"5","01","D",,"A",1,"D","2","D","1","D","2","D","3","D",800,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2431234,16,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2431254,18,0,"5","01","D",,"A",3,"D","2","D","3","D",,"A",,"A",.,"A","1","D","2","D",,"A","2","D",,"A"
"20121",2431264,18,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",345,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2431284,53,0,"5","01","D",,"A",3,"D","2","D","1","D","2","D","3","D",1545,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2431284,54,0,"5","02","D",,"A",3,"D","1","D","1","D","2","D","3","D",417,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2431304,26,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",250,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2431344,19,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2431354,22,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",390,"D","2","F","3","D",,"A",,"A",,"A"
"20121",2431374,21,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",371,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2431384,32,0,"5","01","D",,"A",3,"D","2","D","1","D","1","D","3","D",1600,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2431384,33,0,"5","02","D",,"A",3,"D","2","D","2","D","1","D","3","D",200,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2431384,34,0,"5","03","D",,"A",3,"D","2","D","2","D","2","D","3","D",200,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2431414,20,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",530,"D","2","D","4","D",,"A",,"A","3","D"
"20121",2431414,21,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",21,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2431414,22,0,"1","03","D",,"A",1,"D","1","D","1","D","2","D","3","D",675,"D","2","D","4","D",,"A",,"A","6","D"
"20121",2431434,35,0,"5","01","D",,"A",4,"D","2","D","1","D","2","D","3","D",40,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2431434,36,0,"5","02","D",,"A",2,"D","2","F","1","D","1","D","3","D",384,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2431444,18,0,"5","01","D",,"A",1,"D","3","D","1","D","2","D","3","D",99,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2431464,25,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",1470,"F","2","D","1","D","2","D",,"A",,"A"
"20121",2431524,19,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",264,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2431594,22,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2431594,23,0,"1","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",112,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2431664,20,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",480,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2431684,19,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","2","D",120,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2431694,20,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",527,"F","1","D","2","D",,"A","2","D",,"A"
"20121",2431794,21,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","1","D",1450,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2431804,16,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",1000,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2431814,24,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",522,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2431874,20,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","6","D",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2431874,21,0,"5","02","D",,"A",2,"D","1","D","1","D","2","D","6","D",0,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2431884,22,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","2","D",1470,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2431964,37,0,"5","01","D",,"A",6,"D","1","D","1","D","2","D","3","D",1820,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2432034,29,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",3024,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2432044,22,0,"5","01","D",,"A",5,"D","2","D","2","D","1","D","2","D",530,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432084,20,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","1","D",124,"F","2","D","1","D","2","D",,"A",,"A"
"20121",2432104,22,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","1","D",240,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432104,23,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","1","D",24,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2432114,17,0,"5","01","D",,"A",1,"D","2","D","1","D","1","D","2","D",160,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2432144,25,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",900,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432164,40,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",250,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432174,44,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2432214,23,0,"5","01","D",,"A",4,"D","2","D","3","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2432244,29,0,"5","01","D",,"A",1,"D","1","D","1","D","1","D","3","D",255,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2432244,30,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","4","D",435,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2432244,31,0,"5","03","D",,"A",1,"D","1","D","1","D","2","D","3","D",121,"D","2","D","4","D",,"A",,"A","3","D"
"20121",2432244,32,0,"1","04","D",,"A",1,"D","1","D","1","D","2","D","3","D",0,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2432254,22,0,"5","01","D",,"A",1,"D","2","D","1","D","1","D","2","D",216,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2432264,46,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","2","D",354,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432264,47,0,"5","02","D",,"A",4,"D","2","D","2","D","2","D","2","D",90,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2432264,48,0,"1","03","D",,"A",4,"D","2","D","1","D","1","D","2","D",0,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432284,16,0,"5","01","D",,"A",2,"D","2","D","2","D","2","D","3","D",330,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432294,44,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",420,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432294,45,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D","3","D",150,"F","2","D","4","D",,"A",,"A","1","D"
"20121",2432324,26,0,"5","01","D",,"A",1,"D","2","D","2","D","2","D","3","D",188,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2432364,16,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",700,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2432394,35,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","3","D",120,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432414,16,0,"5","01","D",,"A",1,"D","2","D","1","D","1","D","2","D",300,"F","1","D","2","D",,"A","2","D",,"A"
"20121",2432424,22,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","4","D",.,"A","2","D","1","D",,"C",,"A",,"A"
"20121",2432424,23,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","4","D",.,"A","2","D","4","D",,"A",,"A","1","D"
"20121",2432424,24,0,"1","03","D",,"A",1,"D","2","D","2","D","1","D","2","D",33,"F","1","D","1","D","1","D",,"A",,"A"
"20121",2432434,28,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",900,"D","2","D","4","D",,"A",,"A","6","D"
"20121",2432444,29,0,"5","01","D",,"A",1,"D","3","D","1","D","2","D","3","D",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2432484,15,0,"1","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","F","2","D",,"A","2","D",,"A"
"20121",2432484,16,0,"1","02","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","4","D",,"A",,"A","1","D"
"20121",2432494,29,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","2","D",900,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2432574,32,0,"5","01","D",,"A",1,"D","2","D","4","D",,"A",,"A",.,"A","2","D","2","D",,"A","1","D",,"A"
"20121",2432574,34,0,"5","03","D",,"A",1,"D","2","D","2","D","1","D","3","D",6,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432584,19,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",240,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432594,25,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",0,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2432624,16,0,"1","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",600,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432664,22,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","1","D",0,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432684,31,0,"5","02","D",,"A",4,"D","2","D","2","D","1","D","3","D",1161,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432694,21,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",1650,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2432734,40,0,"5","01","D",,"A",1,"D","2","D","2","D","2","D","3","D",1485,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432774,58,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","2","D",2570,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432804,19,0,"5","01","D",,"A",6,"D","2","D","1","D","1","D","1","D",520,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2432804,20,0,"1","02","D",,"A",6,"D","2","D","1","D","1","D","1","D",0,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2432824,31,0,"5","01","D",,"A",4,"D","1","D","2","D","1","D","1","D",1055,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2432824,32,0,"5","02","D",,"A",4,"D","2","D","2","D","1","D","1","D",120,"F","2","D","4","D",,"A",,"A","2","D"
"20121",2432824,33,0,"5","03","D",,"A",4,"D","2","D","2","D","1","D","1","D",6,"F","2","D","4","D",,"A",,"A","3","D"
"20121",2432954,21,0,"5","01","D",,"A",1,"D","3","D","1","D","2","D","3","D",153,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2433024,20,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","2","D",780,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2433044,22,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",90,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2433054,29,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","7","D",625,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2433084,19,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",285,"D","2","D","1","D",,"C",,"A",,"A"
"20121",2433104,19,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2433114,23,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",1044,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2433134,19,0,"5","01","D",,"A",1,"D","3","D","4","D",,"A",,"A",.,"A","2","D","2","D",,"A","1","D",,"A"
"20121",2433194,21,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2433224,16,0,"5","01","D",,"A",1,"D","3","D","4","D",,"A",,"A",.,"A","2","D","4","D",,"A",,"A","6","D"
"20121",2433234,33,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","7","D",120,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2433304,25,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",795,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2433334,19,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",600,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2433344,27,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","1","D","1","D","1","D",,"A",,"A"
"20121",2433354,28,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",270,"F","2","D","3","D",,"A",,"A",,"A"
"20121",2433454,23,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",.,"A","1","D","3","D",,"A",,"A",,"A"
"20121",2433454,24,0,"1","02","D",,"A",2,"D","1","D","4","D",,"A",,"A",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2433464,24,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","1","D",,"A"
"20121",2433474,25,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",475,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2433494,23,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","3","D",684,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2433504,16,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","7","D",428,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2433514,33,0,"5","01","D",,"A",1,"D","2","D","2","D","2","D","3","D",1914,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2433534,27,0,"5","04","D",,"A",1,"D","2","D","2","D","1","D","2","D",117,"F","2","D","3","D",,"A",,"A",,"A"
"20121",2433594,27,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2433594,28,0,"5","02","D",,"A",1,"D","3","D","1","D","2","D","3","D",13,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2433604,24,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",0,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2433614,17,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",100,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2433624,33,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",315,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2433634,28,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",405,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2433654,18,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",1080,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2433704,18,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","3","D",800,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2433714,18,0,"5","01","D",,"A",2,"D","2","D","2","D","2","D","3","D",1520,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2433814,20,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",320,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2433834,19,0,"5","01","D",,"A",1,"D","3","D","4","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2433864,17,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",192,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2433934,24,0,"5","01","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","1","D","2","D",,"A","1","D",,"A"
"20121",2433934,25,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D","1","D",180,"F","1","D","2","D",,"A","2","D",,"A"
"20121",2433964,32,0,"5","01","D",,"A",2,"D","2","D","2","D","2","D","3","D",165,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2433984,17,0,"1","01","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2434084,31,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",1005,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2434084,32,0,"5","02","D",,"A",3,"D","2","D","2","D","2","D","3","D",2382,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2434134,30,0,"5","01","D",,"A",5,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2434144,20,0,"5","02","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2434174,16,0,"5","01","D",,"A",1,"D","2","D","1","D","1","D","2","D",180,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2434204,20,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","1","D","1","D","1","D",,"A",,"A"
"20121",2434204,21,0,"5","02","D",,"A",1,"D","3","D","2","D","1","D","3","D",636,"F","2","D","2","D",,"A","1","D",,"A"
"20121",2434224,22,0,"5","01","D",,"A",2,"D","2","D","2","D","2","D","3","D",780,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2434354,25,0,"5","01","D",,"A",1,"D","3","D","1","D","1","D","1","D",36,"D","1","F","2","D",,"A","2","F",,"A"
"20121",2434354,26,0,"5","02","D",,"A",1,"D","1","D","4","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2434374,23,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",810,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2434394,20,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","1","D",216,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2434424,23,0,"5","01","D",,"A",1,"D","2","D","1","D","2","D","3","D",3100,"T","2","D","2","D",,"A","2","D",,"A"
"20121",2434424,24,0,"5","02","D",,"A",1,"D","3","D","1","D","2","D","3","D",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2434434,39,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",628,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2434434,40,0,"5","02","D",,"A",2,"D","1","D","1","D","2","D","3","D",193,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2434514,18,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",106,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2434554,22,0,"5","02","D",,"A",6,"D","2","D","2","D","1","D","3","D",500,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2434554,23,0,"1","03","D",,"A",6,"D","3","D","2","D","2","D","3","D",214,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2434594,17,0,"5","01","D",,"A",3,"D","1","D","4","D",,"A",,"A",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2434594,18,0,"5","02","D",,"A",3,"D","3","D","4","D",,"A",,"A",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2434604,21,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",24,"F","2","D","1","D","1","D",,"A",,"A"
"20121",2434634,19,0,"5","01","D",,"A",1,"D","3","D","1","D","2","D","3","D",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2434644,23,0,"5","01","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","1","D",,"A"
"20121",2434714,20,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",200,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2434754,17,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",400,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2434804,24,0,"5","01","D",,"A",2,"D","3","D","4","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2434814,27,0,"5","01","D",,"A",2,"D","3","D","1","D","2","D","3","D",.,"A","2","D","1","D","2","D",,"A",,"A"
