"QYEAR","NEWID","SEQNO","ALCNO","PRTDMBNO","PRTD_BNO","ENROLLMO","ENRO_LMO","ENROLLYR","ENRO_LYR","HHDRGSS","HHDRGSS_","STILDRUG","STIL_RUG","DRGPREMX","DRGP_EMX","QDRGPM1X","QDRG_M1X","QDRGPM2X","QDRG_M2X","QDRGPM3X","QDRG_M3X","PREMCHG","PREMCHG_","PREMCHGX","PREM_HGX"
"20112",2349303,22,0,1,"D","01","D","2011","D","1","D","1","D",96,"D",96,"D",96,"D",.,"A","1","D",.,"A"
"20112",2349303,23,0,2,"D","10","D","2010","D","1","D","1","D",96,"D",96,"D",96,"D",96,"D","1","D",.,"A"
"20112",2349423,27,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2349563,24,0,1,"D","01","D","2011","D","1","D",,"A",45,"D",45,"D",45,"D",.,"A",,"A",.,"A"
"20112",2349613,22,0,1,"D","02","D","2011","D","1","D",,"A",30,"F",30,"F",.,"A",.,"A",,"A",.,"A"
"20112",2349753,33,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2349913,16,0,1,"D","01","D","2005","D","2","D","1","D",39,"F",39,"F",39,"F",39,"F","2","D",.,"A"
"20112",2349943,30,0,1,"D","12","D","2009","D","1","D","1","D",24,"D",14,"D",14,"D",14,"D","2","D",14,"D"
"20112",2349983,20,0,1,"D","10","D","2009","D","1","D","1","D",95,"F",95,"F",95,"F",95,"F","2","D",.,"A"
"20112",2350123,22,0,1,"D","12","D","2010","D","1","F","1","D",70,"F",70,"F",70,"F",70,"F","1","D",.,"A"
"20112",2350153,20,0,1,"D","12","D","2005","D","2","D","1","D",8,"D",8,"D",8,"D",8,"D","1","D",.,"A"
"20112",2350393,17,0,1,"D","05","D","2005","D","1","D","1","D",64,"F",64,"F",64,"F",64,"F","1","D",.,"A"
"20112",2350473,22,0,1,"D","01","D","2009","D","1","F","1","D",8,"F",8,"F",8,"F",8,"F","1","D",.,"A"
"20112",2350543,19,0,1,"D","05","D","2008","D","2","D","1","D",48,"D",48,"D",48,"D",48,"D","1","D",.,"A"
"20112",2350603,24,0,1,"D","12","D","2005","D","1","F",,"A",40,"D",40,"D",40,"D",40,"D",,"A",.,"A"
"20112",2350903,21,0,1,"D","03","D","2010","D","1","D","1","D",96,"D",96,"D",96,"D",96,"D","1","D",.,"A"
"20112",2350973,24,0,1,"D","01","D","2011","D","1","D","1","D",34,"F",34,"F",34,"F",.,"A","1","D",.,"A"
"20112",2351253,23,0,1,"D","03","D","2011","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2351483,26,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2351593,20,0,1,"D","02","D","2011","D","2","F",,"A",150,"F",150,"F",.,"A",.,"A",,"A",.,"A"
"20112",2351605,30,0,4,"D","11","D","2010","D","2","D","1","D",15,"F",15,"F",15,"F",15,"F","1","D",.,"A"
"20112",2351853,17,0,1,"D","01","D","2011","D","1","D","1","D",46,"D",46,"D",46,"D",.,"A","1","D",.,"A"
"20112",2351853,18,0,2,"D","10","D","2010","D","1","D","1","D",27,"D",27,"D",27,"D",27,"D","1","D",.,"A"
"20112",2352523,30,0,1,"D","11","D","2005","D","1","D","1","D",.,"C",11,"D",11,"D",11,"D","2","D",11,"D"
"20112",2352573,18,0,1,"D","12","D","2005","D","1","D","1","D",36,"D",36,"D",36,"D",36,"D","1","D",.,"A"
"20112",2352643,19,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2352643,20,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2352913,24,0,2,"D","06","D","2005","D","1","D",,"A",10,"D",10,"D",10,"D",10,"D",,"A",.,"A"
"20112",2353183,19,0,1,"D","12","D","2010","D","1","D","1","D",98,"F",98,"F",98,"F",98,"F","1","D",.,"A"
"20112",2353183,20,0,3,"D","12","D","2010","D","1","D","1","D",25,"F",25,"F",25,"F",25,"F","1","D",.,"A"
"20112",2353273,21,0,1,"D","03","D","2005","D","2","D","1","D",33,"D",33,"D",33,"D",33,"D","1","D",.,"A"
"20112",2353273,22,0,2,"D","03","D","2005","D","2","D","1","D",34,"D",34,"D",34,"D",34,"D","1","D",.,"A"
"20112",2353383,22,0,1,"D","04","D","2006","D","2","F","1","D",96,"F",96,"F",96,"F",96,"F","1","D",.,"A"
"20112",2353393,16,0,1,"D","01","D","2009","D","1","D","1","D",15,"F",15,"F",15,"F",15,"F","1","D",.,"A"
"20112",2353703,16,0,1,"D","01","D","2007","D","1","D","1","D",31,"D",31,"D",31,"D",31,"D","1","D",.,"A"
"20112",2354293,19,0,1,"D","01","D","2009","D","2","D","1","D",20,"D",20,"D",20,"D",20,"D","1","D",.,"A"
"20112",2354293,20,0,2,"D","01","D","2009","D","2","D","1","D",20,"D",20,"D",20,"D",20,"D","1","D",.,"A"
"20112",2354313,26,0,1,"D","12","D","2005","D","2","D","1","D",13,"D",13,"D",13,"D",13,"D","2","D",0,"D"
"20112",2354403,26,0,1,"D","12","D","2005","D","2","D","1","D",25,"D",25,"D",25,"D",25,"D","1","D",.,"A"
"20112",2354403,27,0,2,"D","12","D","2005","D","2","D","1","D",25,"D",25,"D",25,"D",25,"D","1","D",.,"A"
"20112",2354473,29,0,1,"D","12","D","2010","D","1","D","1","D",35,"F",35,"F",35,"F",35,"F","1","D",.,"A"
"20112",2354743,19,0,1,"D","08","D","2005","D","1","D","1","D",62,"D",62,"D",62,"D",62,"D","1","D",.,"A"
"20112",2355003,20,0,1,"D","02","D","2011","D","2","D","1","D",20,"D",20,"D",20,"D",.,"A","1","D",.,"A"
"20112",2355083,21,0,1,"D","01","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2355113,17,0,1,"D","07","D","2008","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2355583,19,0,2,"D","12","D","2009","D","1","D","1","D",28,"D",28,"D",28,"D",28,"D","1","D",.,"A"
"20112",2355583,20,0,3,"D","12","D","2009","D","1","D","1","D",28,"D",28,"D",28,"D",28,"D","1","D",.,"A"
"20112",2355603,20,0,1,"D","01","D","2011","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2355863,19,0,1,"D","01","D","2011","D","1","D","1","D",37,"F",37,"F",37,"F",37,"F","1","D",.,"A"
"20112",2355973,20,0,1,"D","12","D","2008","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2355973,21,0,2,"D","12","D","2008","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2355993,18,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2356123,22,0,1,"D","06","D","2010","D","2","D","1","D",44,"D",44,"D",44,"D",44,"D","1","D",.,"A"
"20112",2356263,20,0,2,"D","01","D","2011","D","1","D","1","D",92,"D",92,"D",92,"D",92,"D","1","D",.,"A"
"20112",2356653,19,0,1,"D","04","D","2007","D","2","F",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2356653,20,0,2,"D","06","D","2007","D","1","F",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2356653,21,0,3,"D","08","D","2007","D","2","F",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2356653,22,0,4,"D","01","D","2007","D","2","F",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2356693,20,0,1,"D","01","D","2010","D","2","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20112",2356693,21,0,2,"D","01","D","2010","D","2","D","1","D",35,"D",49,"D",49,"D",49,"D","2","D",49,"D"
"20112",2356803,28,0,3,"D","12","D","2010","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2357003,21,0,1,"D","01","D","2009","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2357173,28,0,1,"D","05","D","2005","D","2","D","1","D",97,"D",97,"D",97,"D",97,"D","1","D",.,"A"
"20112",2357243,25,0,1,"D","12","D","2005","D","1","D",,"A",15,"F",15,"F",15,"F",15,"F",,"A",.,"A"
"20112",2357793,24,0,1,"D","02","D","2010","D","2","D","1","D",49,"D",49,"D",49,"D",49,"D","1","D",.,"A"
"20112",2357833,17,0,1,"D","02","D","2011","D","1","D",,"A",13,"F",13,"F",13,"F",.,"A",,"A",.,"A"
"20112",2357833,18,0,2,"D","04","D","2011","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2358313,30,0,2,"D","11","D","2008","D","1","D","1","D",100,"D",100,"D",100,"D",100,"D","1","D",.,"A"
"20112",2358493,19,0,1,"D","01","D","2011","D","1","D","1","D",96,"F",96,"F",96,"F",96,"F","1","D",.,"A"
"20112",2358493,20,0,2,"D","01","D","2011","D","1","D","1","D",25,"F",25,"F",25,"F",25,"F","1","D",.,"A"
"20112",2358823,18,0,1,"D","06","D","2007","D","1","D","1","D",48,"F",48,"F",48,"F",48,"F","1","D",.,"A"
"20112",2359003,19,0,4,"D","04","D","2005","D","2","D","1","D",4,"D",4,"D",4,"D",4,"D","1","D",.,"A"
"20112",2359043,20,0,2,"D","01","D","2007","D","1","D","1","D",97,"F",97,"F",97,"F",97,"F","1","D",.,"A"
"20112",2359343,26,0,1,"D","01","D","2005","D","1","D","1","D",40,"D",40,"D",40,"D",40,"D","1","D",.,"A"
"20112",2359363,17,0,1,"D","12","D","2010","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2359443,24,0,1,"D","12","D","2008","D","1","D","1","D",96,"D",96,"D",96,"D",96,"D","1","D",.,"A"
"20112",2359763,18,0,1,"D","04","D","2011","D","2","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2359823,25,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2359823,26,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2359943,31,0,1,"D","06","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2360493,22,0,1,"D","12","D","2010","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","2","D",0,"D"
"20112",2360513,30,0,1,"D","01","D","2005","D","2","D","1","D",97,"D",97,"D",97,"D",97,"D","1","D",.,"A"
"20112",2360743,25,0,1,"D","01","D","2005","D","2","D","1","D",19,"F",19,"F",19,"F",19,"F","1","D",.,"A"
"20112",2360743,26,0,2,"D","01","D","2005","D","2","D","1","D",46,"F",46,"F",46,"F",46,"F","1","D",.,"A"
"20112",2360763,20,0,5,"D","01","D","2011","D","1","D","1","D",24,"F",24,"F",24,"F",24,"F","1","D",.,"A"
"20112",2360833,19,0,1,"D","08","D","2010","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2360833,20,0,2,"D","08","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2360913,22,0,1,"D","11","D","2010","D","1","F","1","D",35,"F",36,"F",36,"F",36,"F","1","D",36,"F"
"20112",2360913,23,0,2,"D","01","D","2011","D","2","F","1","D",38,"F",38,"F",38,"F",38,"F","1","D",.,"A"
"20112",2361183,20,0,1,"D","04","D","2007","D","2","F","1","D",96,"F",96,"F",96,"F",96,"F","1","D",.,"A"
"20112",2361403,17,0,3,"D","11","D","2010","D","2","F","1","D",80,"F",80,"F",80,"F",80,"F","1","D",.,"A"
"20112",2361503,24,0,1,"D","01","D","2011","D","1","D","1","D",96,"D",40,"D",40,"D",40,"D","2","D",40,"D"
"20112",2361733,16,0,1,"D","05","D","2011","D","1","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2361763,32,0,1,"D","04","D","2010","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2362433,29,0,1,"D","01","D","2011","D","1","D","1","D",.,"C",31,"D",31,"D",31,"D","2","D",31,"D"
"20112",2362453,36,0,2,"D","08","D","2010","D","1","D","1","D",105,"D",110,"D",110,"D",110,"D","2","D",110,"D"
"20112",2362673,18,0,1,"D","02","D","2011","D","2","D","1","D",6,"D",6,"D",6,"D",.,"A","1","D",.,"A"
"20112",2362723,31,0,1,"D","02","D","2010","D","1","D","1","D",117,"D",122,"D",122,"D",122,"D","2","D",122,"D"
"20112",2362723,32,0,2,"D","02","D","2010","D","2","D",,"A",15,"D",15,"D",15,"D",15,"D",,"A",.,"A"
"20112",2362763,23,0,2,"D","11","D","2005","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2362853,22,0,1,"D","11","D","2005","D","1","D","1","D",22,"D",22,"D",22,"D",22,"D","1","D",.,"A"
"20112",2363433,21,0,1,"D","04","D","2011","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2363923,23,0,5,"D","08","D","2053","D","1","D","1","D",98,"D",.,"A",.,"A",.,"A","1","D",.,"A"
"20112",2364063,20,0,1,"D","03","D","2011","D","2","D",,"A",0,"D",0,"D",.,"A",.,"A",,"A",.,"A"
"20112",2364393,22,0,1,"D","01","D","2011","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2364683,22,0,1,"D","01","D","2009","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2365173,11,0,1,"D","01","D","2011","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2365173,12,0,2,"D","01","D","2011","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2365353,21,0,1,"D","11","D","2009","D","1","D","1","D",90,"D",90,"D",90,"D",90,"D","1","D",.,"A"
"20112",2365353,22,0,2,"D","11","D","2009","D","1","D","1","D",90,"D",90,"D",90,"D",90,"D","1","D",.,"A"
"20112",2365843,23,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2365843,24,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2365903,27,0,2,"D","01","D","2011","D","2","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20112",2365923,48,0,2,"D","01","D","2008","D","2","D","1","D",30,"D",30,"D",30,"D",30,"D","1","D",.,"A"
"20112",2365943,44,0,1,"D","07","D","2010","D","1","D","1","D",50,"D",17,"D",17,"D",17,"D","2","D",17,"D"
"20112",2366093,19,0,1,"D","07","D","2010","D","1","D",,"A",100,"F",100,"F",100,"F",100,"F",,"A",.,"A"
"20112",2366283,19,0,1,"D","01","D","2011","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","2","D",0,"D"
"20112",2366523,17,0,1,"D","03","D","2011","D","1","D","1","D",34,"D",34,"D",34,"D",.,"A","1","D",.,"A"
"20112",2366523,18,0,2,"D","02","D","2011","D","1","D","1","D",34,"D",34,"D",34,"D",34,"D","1","D",.,"A"
"20112",2366603,16,0,1,"D","05","D","2011","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2366723,18,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2366733,19,0,1,"D","12","D","2011","D","1","D","1","D",34,"D",.,"A",.,"A",.,"A","1","D",.,"A"
"20112",2367203,23,0,2,"D","05","D","2010","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2367393,17,0,1,"D","01","D","2005","D","2","D",,"A",100,"D",100,"D",100,"D",100,"D",,"A",.,"A"
"20112",2367393,18,0,4,"D","01","D","2005","D","2","D",,"A",100,"D",100,"D",100,"D",100,"D",,"A",.,"A"
"20112",2367543,18,0,1,"D","01","D","2011","D","1","D","1","D",43,"D",43,"D",43,"D",43,"D","1","D",.,"A"
"20112",2367843,34,0,1,"D","10","D","2005","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2368023,31,0,1,"D","01","D","2005","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2368023,32,0,2,"D","01","D","2005","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2368433,27,0,1,"D","05","D","2009","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2368433,734,0,2,"D","03","D","2010","D","1","D","1","D",35,"D",35,"D",35,"D",35,"D",,"A",.,"A"
"20112",2368473,17,0,1,"D","01","D","2009","D","2","D","1","D",88,"D",88,"D",88,"D",88,"D","1","D",.,"A"
"20112",2368473,18,0,2,"D","01","D","2009","D","2","D","1","D",88,"D",88,"D",88,"D",88,"D","1","D",.,"A"
"20112",2368883,16,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2368943,23,0,1,"D","12","D","2009","D","2","F","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2368973,20,0,1,"D","12","D","2005","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","2","D",0,"D"
"20112",2369143,30,0,2,"D","01","D","2011","D","1","D",,"A",167,"F",167,"F",167,"F",167,"F",,"A",.,"A"
"20112",2369183,19,0,1,"D","01","D","2005","D","1","D","1","D",4,"F",4,"F",4,"F",4,"F","1","D",.,"A"
"20112",2369933,18,0,2,"D","06","D","2011","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2370083,21,0,1,"D","01","D","2008","D","1","D","1","D",90,"D",90,"D",90,"D",90,"D","1","D",.,"A"
"20112",2370153,20,0,1,"D","02","D","2005","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2370303,18,0,1,"D","01","D","2011","D","1","D","1","D",12,"D",12,"D",12,"D",12,"D","1","D",.,"A"
"20112",2370423,18,0,1,"D","03","D","2005","D","1","D","1","D",10,"D",10,"D",10,"D",10,"D","1","D",.,"A"
"20112",2370863,19,0,1,"D","01","D","2011","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2371103,21,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2371113,27,0,1,"D","06","D","2011","D","1","D",,"A",96,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2371143,16,0,1,"D","04","D","2011","D","1","F",,"A",110,"F",110,"F",.,"A",.,"A",,"A",.,"A"
"20112",2371143,17,0,3,"D","05","D","2011","D","2","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2371723,24,0,1,"D","06","D","2006","D","1","D","1","D",44,"D",44,"D",44,"D",44,"D","1","D",.,"A"
"20112",2371773,26,0,1,"D","02","D","2009","D","1","D","1","D",30,"D",30,"D",30,"D",30,"D","1","D",.,"A"
"20112",2371793,19,0,1,"D","03","D","2011","D","1","D",,"A",34,"F",34,"F",34,"F",.,"A",,"A",.,"A"
"20112",2372513,16,0,1,"D","12","D","2005","D","1","D","1","D",105,"F",105,"F",105,"F",105,"F","1","D",.,"A"
"20112",2373003,18,0,1,"D","12","D","2010","D","1","D","1","D",96,"F",96,"F",96,"F",96,"F","1","D",.,"A"
"20112",2373003,19,0,2,"D","12","D","2010","D","1","D","1","D",13,"F",13,"F",13,"F",13,"F","1","D",.,"A"
"20112",2373223,22,0,1,"D","12","D","2005","D","1","D","1","D",96,"F",96,"F",96,"F",96,"F","1","D",.,"A"
"20112",2373233,18,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2373563,18,0,1,"D","01","D","2008","D","1","D","1","D",96,"D",96,"D",96,"D",96,"D","1","D",.,"A"
"20112",2373853,18,0,2,"D","12","D","2010","D","1","D",,"A",19,"D",19,"D",19,"D",19,"D",,"A",.,"A"
"20112",2374063,20,0,2,"D","02","D","2011","D","1","D",,"A",96,"F",96,"F",96,"F",96,"F",,"A",.,"A"
"20112",2374243,19,0,2,"D","12","D","2010","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2374633,36,0,1,"D","11","D","2009","D","1","D","1","D",20,"D",20,"D",20,"D",20,"D","1","D",.,"A"
"20112",2374683,21,0,1,"D","06","D","2011","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2374973,41,0,1,"D","01","D","2011","D","1","D","1","D",15,"D",15,"D",15,"D",15,"D","1","D",.,"A"
"20112",2374973,42,0,2,"D","01","D","2011","D","1","D","1","D",15,"D",15,"D",15,"D",15,"D","1","D",.,"A"
"20112",2375213,25,0,1,"D","12","D","2005","D","1","D","1","D",96,"D",96,"D",96,"D",96,"D","1","D",.,"A"
"20112",2375303,21,0,1,"D","02","D","2011","D","1","D","1","D",100,"F",100,"F",100,"F",100,"F","1","D",.,"A"
"20112",2375503,30,0,1,"D","11","D","2009","D","2","D","1","D",28,"D",28,"D",28,"D",28,"D","1","D",.,"A"
"20112",2376093,16,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2376093,17,0,3,"D","12","D","2010","D","2","F","1","D",80,"F",82,"F",82,"F",82,"F","1","D",82,"F"
"20112",2376173,21,0,1,"D","02","D","2011","D","1","D","1","D",70,"F",70,"F",70,"F",70,"F","1","D",.,"A"
"20112",2376223,23,0,1,"D","01","D","2006","D","1","D","1","D",110,"D",110,"D",110,"D",110,"D","1","D",.,"A"
"20112",2376223,24,0,2,"D","09","D","2010","D","1","F","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20112",2376233,16,0,1,"D","11","D","2006","D","1","D",,"A",88,"F",88,"F",88,"F",88,"F",,"A",.,"A"
"20112",2376233,17,0,3,"D","04","D","2011","D","1","D",,"A",30,"F",30,"F",.,"A",.,"A",,"A",.,"A"
"20112",2376383,19,0,1,"D","01","D","2008","D","2","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20112",2376473,22,0,4,"D","12","D","2010","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","2","D",0,"D"
"20112",2376653,23,0,1,"D","12","D","2010","D","1","D",,"A",4,"D",4,"D",4,"D",4,"D",,"A",.,"A"
"20112",2377043,20,0,2,"D","12","D","2008","D","1","D",,"A",96,"D",96,"D",96,"D",96,"D",,"A",.,"A"
"20112",2377063,26,0,2,"D","09","D","2010","D","1","D","1","D",42,"F",42,"F",42,"F",42,"F","1","D",.,"A"
"20112",2377103,18,0,1,"D","06","D","2011","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2377103,19,0,2,"D","12","D","2005","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20112",2377202,26,0,1,"D","01","D","2011","D","2","F",,"A",35,"F",35,"F",35,"F",.,"A",,"A",.,"A"
"20112",2377572,26,0,1,"D","03","D","2011","D","1","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2378002,21,0,1,"D","02","D","2011","D","1","D",,"A",9,"F",9,"F",.,"A",.,"A",,"A",.,"A"
"20112",2378602,16,0,2,"D","04","D","2011","D","1","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2378642,19,0,1,"D","03","D","2011","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2378732,17,0,1,"D","01","D","2011","D","2","F",,"A",45,"F",45,"F",45,"F",.,"A",,"A",.,"A"
"20112",2378935,24,0,4,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2379002,20,0,1,"D","08","D","2007","D","1","D",,"A",19,"F",19,"F",19,"F",19,"F",,"A",.,"A"
"20112",2379132,20,0,1,"D","08","D","2005","D","1","D",,"A",110,"F",110,"F",110,"F",110,"F",,"A",110,"F"
"20112",2379162,16,0,1,"D","06","D","2010","D","1","D",,"A",96,"F",96,"F",96,"F",96,"F",,"A",.,"A"
"20112",2379282,16,0,1,"D","01","D","2011","D","1","D",,"A",45,"F",45,"F",45,"F",.,"A",,"A",.,"A"
"20112",2379282,17,0,2,"D","03","D","2011","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2379312,16,0,1,"D","04","D","2011","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2379462,22,0,2,"D","02","D","2011","D","1","D",,"A",30,"F",30,"F",.,"A",.,"A",,"A",.,"A"
"20112",2379602,19,0,1,"D","02","D","2011","D","1","D",,"A",30,"F",30,"F",.,"A",.,"A",,"A",.,"A"
"20112",2379662,24,0,2,"D","09","D","2007","D","2","D",,"A",70,"D",70,"D",70,"D",70,"D",,"A",.,"A"
"20112",2379672,22,0,1,"D","01","D","2011","D","2","D",,"A",0,"D",0,"D",0,"D",.,"A",,"A",.,"A"
"20112",2379712,20,0,2,"D","01","D","2005","D","2","D",,"A",167,"D",167,"D",167,"D",167,"D",,"A",.,"A"
"20112",2379752,20,0,2,"D","03","D","2011","D","2","D",,"A",32,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2379962,20,0,1,"D","07","D","2008","D","1","D",,"A",93,"D",93,"D",93,"D",93,"D",,"A",.,"A"
"20112",2380122,20,0,1,"D","01","D","2006","D","1","D",,"A",95,"F",95,"F",95,"F",95,"F",,"A",.,"A"
"20112",2380162,28,0,1,"D","01","D","2009","D","1","D",,"A",32,"D",32,"D",32,"D",32,"D",,"A",.,"A"
"20112",2380212,21,0,1,"D","01","D","2007","D","1","D",,"A",55,"D",55,"D",55,"D",55,"D",,"A",.,"A"
"20112",2380222,19,0,1,"D","03","D","2011","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2380282,20,0,1,"D","03","D","2011","D","1","D",,"A",150,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2380282,21,0,2,"D","02","D","2011","D","1","D",,"A",150,"D",150,"D",.,"A",.,"A",,"A",.,"A"
"20112",2380602,41,0,1,"D","01","D","2011","D","1","D",,"A",105,"D",105,"D",105,"D",.,"A",,"A",.,"A"
"20112",2381052,17,0,1,"D","02","D","2005","D","2","D",,"A",38,"D",38,"D",38,"D",38,"D",,"A",.,"A"
"20112",2381362,21,0,1,"D","02","D","2005","D","1","D",,"A",96,"D",96,"D",96,"D",96,"D",,"A",.,"A"
"20112",2381362,22,0,2,"D","02","D","2005","D","1","D",,"A",96,"D",96,"D",96,"D",96,"D",,"A",.,"A"
"20112",2381792,16,0,1,"D","03","D","2011","D","1","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2382132,27,0,1,"D","01","D","2009","D","1","D",,"A",31,"D",31,"D",31,"D",31,"D",,"A",.,"A"
"20112",2382172,17,0,1,"D","04","D","2011","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20112",2382182,23,0,1,"D","01","D","2011","D","1","D",,"A",46,"F",46,"F",46,"F",.,"A",,"A",.,"A"
