"QYEAR","NEWID","SEQNO","ALCNO","PRTDMBNO","PRTD_BNO","ENROLLMO","ENRO_LMO","ENROLLYR","ENRO_LYR","HHDRGSS","HHDRGSS_","STILDRUG","STIL_RUG","DRGPREMX","DRGP_EMX","QDRGPM1X","QDRG_M1X","QDRGPM2X","QDRG_M2X","QDRGPM3X","QDRG_M3X","PREMCHG","PREMCHG_","PREMCHGX","PREM_HGX"
"20101",2218772,20,0,1,"D","11","D","2009","D","1","D",,"A",33,"F",33,"F",.,"A",.,"A",,"A",.,"A"
"20101",2218882,17,0,1,"D","03","D","2008","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20101",2218882,18,0,2,"D","03","D","2008","D","1","D",,"A",65,"D",65,"D",65,"D",65,"D",,"A",.,"A"
"20101",2219022,31,0,1,"D","01","D","2007","D","1","D",,"A",15,"F",15,"F",15,"F",15,"F",,"A",.,"A"
"20101",2219052,19,0,2,"D","02","D","2010","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2219122,21,0,1,"D","01","D","2010","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2219152,17,0,1,"D","01","D","2010","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2219222,20,0,1,"D","01","D","2005","D","1","D",,"A",42,"D",42,"D",42,"D",42,"D",,"A",.,"A"
"20101",2219335,19,0,1,"D","01","D","2010","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2219422,22,0,1,"D","05","D","2007","D","2","D",,"A",25,"F",25,"F",25,"F",25,"F",,"A",.,"A"
"20101",2219422,23,0,2,"D","05","D","2007","D","2","D",,"A",45,"F",45,"F",45,"F",45,"F",,"A",.,"A"
"20101",2219532,20,0,1,"D","06","D","2008","D","1","D",,"A",125,"F",125,"F",125,"F",125,"F",,"A",.,"A"
"20101",2219532,21,0,2,"D","06","D","2008","D","1","D",,"A",46,"F",46,"F",46,"F",46,"F",,"A",.,"A"
"20101",2219712,21,0,2,"D","06","D","2009","D","2","D",,"A",40,"D",40,"D",40,"D",40,"D",,"A",.,"A"
"20101",2219762,22,0,1,"D","02","D","2009","D","1","D",,"A",96,"F",96,"F",96,"F",96,"F",,"A",.,"A"
"20101",2219762,23,0,2,"D","03","D","2009","D","1","D",,"A",45,"F",45,"F",45,"F",45,"F",,"A",.,"A"
"20101",2219772,24,0,1,"D","01","D","2010","D","2","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2219772,25,0,2,"D","01","D","2010","D","2","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2219782,23,0,1,"D","01","D","2009","D","1","D",,"A",25,"D",25,"D",25,"D",25,"D",,"A",.,"A"
"20101",2220022,23,0,1,"D","10","D","2007","D","2","D",,"A",37,"D",37,"D",37,"D",37,"D",,"A",.,"A"
"20101",2220162,37,0,1,"D","01","D","2005","D","2","D",,"A",32,"D",32,"D",32,"D",32,"D",,"A",.,"A"
"20101",2220262,31,0,2,"D","08","D","2009","D","1","D",,"A",50,"F",50,"F",50,"F",50,"F",,"A",.,"A"
"20101",2220272,24,0,4,"D","01","D","2005","D","1","D",,"A",35,"D",35,"D",35,"D",35,"D",,"A",.,"A"
"20101",2220292,19,0,1,"D","01","D","2005","D","1","D",,"A",90,"D",90,"D",90,"D",90,"D",,"A",.,"A"
"20101",2220322,17,0,1,"D","01","D","2006","D","1","D",,"A",100,"D",100,"D",100,"D",100,"D",,"A",.,"A"
"20101",2220462,21,0,1,"D","09","D","2008","D","2","D",,"A",4,"D",4,"D",4,"D",4,"D",,"A",.,"A"
"20101",2220532,22,0,1,"D","02","D","2005","D","1","D",,"A",102,"D",102,"D",102,"D",102,"D",,"A",.,"A"
"20101",2220672,22,0,1,"D","04","D","2009","D","2","D",,"A",37,"D",37,"D",37,"D",37,"D",,"A",.,"A"
"20101",2220822,21,0,1,"D","02","D","2010","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2220852,35,0,4,"D","01","D","2010","D","1","D",,"A",40,"F",40,"F",.,"A",.,"A",,"A",.,"A"
"20101",2221372,18,0,1,"D","08","D","2006","D","1","D",,"A",25,"D",25,"D",25,"D",25,"D",,"A",.,"A"
"20101",2221432,57,0,6,"D","01","D","2005","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20101",2221502,19,0,1,"D","01","D","2008","D","2","D",,"A",43,"D",43,"D",43,"D",43,"D",,"A",.,"A"
"20101",2221502,20,0,2,"D","01","D","2008","D","2","D",,"A",43,"D",43,"D",43,"D",43,"D",,"A",.,"A"
"20101",2221632,16,0,1,"D","02","D","2010","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2221722,16,0,1,"D","04","D","2009","D","1","D",,"A",47,"F",47,"F",47,"F",47,"F",,"A",.,"A"
"20101",2221902,43,0,3,"D","01","D","2009","D","1","D",,"A",63,"D",63,"D",63,"D",63,"D",,"A",.,"A"
"20101",2221952,18,0,1,"D","12","D","2005","D","2","D",,"A",13,"D",13,"D",13,"D",13,"D",,"A",.,"A"
"20101",2221972,20,0,1,"D","04","D","2007","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20101",2222082,24,0,1,"D","01","D","2010","D","1","D",,"A",39,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2222172,18,0,2,"D","06","D","2009","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20101",2222192,20,0,1,"D","02","D","2007","D","2","D",,"A",36,"F",36,"F",36,"F",36,"F",,"A",.,"A"
"20101",2222352,32,0,2,"D","11","D","2005","D","1","D",,"A",38,"F",38,"F",38,"F",38,"F",,"A",.,"A"
"20101",2222392,53,0,1,"D","12","D","2007","D","2","D",,"A",65,"D",65,"D",65,"D",65,"D",,"A",.,"A"
"20101",2222392,54,0,2,"D","12","D","2007","D","2","D",,"A",65,"D",65,"D",65,"D",65,"D",,"A",.,"A"
"20101",2222562,16,0,1,"D","01","D","2007","D","1","D",,"A",35,"F",35,"F",35,"F",35,"F",,"A",.,"A"
"20101",2222702,23,0,1,"D","12","D","2009","D","1","D",,"A",37,"D",37,"D",.,"A",.,"A",,"A",.,"A"
"20101",2222702,24,0,2,"D","12","D","2009","D","1","D",,"A",37,"D",37,"D",.,"A",.,"A",,"A",.,"A"
"20101",2223092,19,0,1,"D","04","D","2009","D","2","D",,"A",8,"F",8,"F",8,"F",8,"F",,"A",.,"A"
"20101",2223202,25,0,1,"D","01","D","2006","D","1","D",,"A",39,"F",39,"F",39,"F",39,"F",,"A",42,"F"
"20101",2223482,17,0,1,"D","03","D","2010","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2223482,18,0,2,"D","12","D","2009","D","1","D",,"A",38,"F",38,"F",38,"F",.,"A",,"A",.,"A"
"20101",2223522,25,0,1,"D","12","D","2009","D","1","D",,"A",49,"D",49,"D",49,"D",.,"A",,"A",.,"A"
"20101",2223682,23,0,1,"D","12","D","2005","D","2","D",,"A",80,"F",80,"F",80,"F",80,"F",,"A",.,"A"
"20101",2223682,24,0,2,"D","12","D","2005","D","2","D",,"A",150,"F",150,"F",150,"F",150,"F",,"A",.,"A"
"20101",2223962,27,0,1,"D","11","D","2005","D","1","D",,"A",35,"F",35,"F",35,"F",35,"F",,"A",.,"A"
"20101",2224002,22,0,1,"D","11","D","2009","D","2","D",,"A",40,"F",40,"F",.,"A",.,"A",,"A",.,"A"
"20101",2224062,19,0,1,"D","02","D","2009","D","1","D",,"A",40,"F",40,"F",40,"F",40,"F",,"A",.,"A"
"20101",2224082,22,0,1,"D","02","D","2010","D","2","D",,"A",27,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2224102,17,0,1,"D","02","D","2005","D","1","D",,"A",9,"F",9,"F",9,"F",9,"F",,"A",.,"A"
"20101",2224102,18,0,2,"D","03","D","2005","D","1","D",,"A",38,"F",38,"F",38,"F",38,"F",,"A",.,"A"
"20101",2224202,19,0,1,"D","02","D","2010","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2224344,17,0,1,"D","01","D","2010","D","2","D",,"A",96,"F",96,"F",.,"A",.,"A",,"A",.,"A"
"20101",2224852,33,0,1,"D","01","D","2010","D","1","D",,"A",0,"D",0,"D",.,"A",.,"A",,"A",.,"A"
"20101",2224852,34,0,2,"D","01","D","2010","D","1","D",,"A",0,"D",0,"D",.,"A",.,"A",,"A",.,"A"
"20101",2224894,22,0,1,"D","11","D","2008","D","2","D",,"A",30,"D",30,"D",30,"D",30,"D",,"A",.,"A"
"20101",2224894,23,0,2,"D","09","D","2008","D","2","D",,"A",30,"D",30,"D",30,"D",30,"D",,"A",.,"A"
"20101",2224993,20,0,2,"D","01","D","2010","D","2","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20101",2225032,18,0,1,"D","08","D","2008","D","1","D",,"A",45,"F",45,"F",45,"F",45,"F",,"A",.,"A"
"20101",2225305,19,0,1,"D","06","D","2005","D","1","D",,"A",47,"F",47,"F",47,"F",47,"F",,"A",.,"A"
"20101",2225622,23,0,1,"D","02","D","2009","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20101",2225682,36,0,3,"D","08","D","2009","D","2","D",,"A",39,"F",39,"F",39,"F",39,"F",,"A",57,"F"
"20101",2225854,20,0,1,"D","10","D","2009","D","2","D",,"A",43,"D",43,"D",43,"D",43,"D",,"A",.,"A"
"20101",2225893,16,0,1,"D","01","D","2005","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20101",2225902,16,0,1,"D","01","D","2010","D","1","D",,"A",40,"D",40,"D",.,"A",.,"A",,"A",.,"A"
"20101",2226064,19,0,1,"D","03","D","2007","D","2","D",,"A",65,"D",65,"D",65,"D",65,"D",,"A",.,"A"
"20101",2226064,20,0,2,"D","08","D","2007","D","2","D",,"A",65,"D",65,"D",65,"D",65,"D",,"A",.,"A"
"20101",2226182,21,0,1,"D","09","D","2005","D","2","D",,"A",50,"F",50,"F",50,"F",50,"F",,"A",.,"A"
"20101",2226182,22,0,2,"D","09","D","2005","D","2","D",,"A",29,"F",29,"F",29,"F",29,"F",,"A",.,"A"
"20101",2226624,17,0,2,"D","03","D","2009","D","1","D",,"A",45,"F",45,"F",45,"F",45,"F",,"A",.,"A"
"20101",2226693,22,0,1,"D","06","D","2006","D","2","D",,"A",49,"D",49,"D",49,"D",49,"D",,"A",.,"A"
"20101",2226693,23,0,2,"D","06","D","2006","D","2","D",,"A",49,"D",49,"D",49,"D",49,"D",,"A",.,"A"
"20101",2226693,24,0,4,"D","06","D","2006","D","2","D",,"A",49,"D",49,"D",49,"D",49,"D",,"A",.,"A"
"20101",2226812,17,0,1,"D","01","D","2007","D","2","D",,"A",35,"D",35,"D",35,"D",35,"D",,"A",.,"A"
"20101",2226914,33,0,1,"D","12","D","2006","D","2","D",,"A",42,"D",42,"D",42,"D",42,"D",,"A",.,"A"
"20101",2227074,33,0,2,"D","06","D","2005","D","1","D",,"A",16,"F",16,"F",16,"F",16,"F",,"A",.,"A"
"20101",2227202,16,0,1,"D","11","D","2005","D","1","D",,"A",42,"F",42,"F",45,"F",45,"F",,"A",45,"F"
"20102",2018215,38,0,1,"D","01","D","2006","D","2","D","1","D",30,"D",34,"D",34,"D",34,"D","2","D",34,"D"
"20102",2018245,25,0,2,"D","01","D","2009","D","1","D","1","D",45,"F",45,"F",45,"F",45,"F","1","D",.,"A"
"20102",2018595,26,0,1,"D","01","D","2009","D","1","D","1","D",40,"D",40,"D",40,"D",40,"D","1","D",.,"A"
"20102",2018595,27,0,2,"D","03","D","2009","D","1","D","1","D",40,"D",40,"D",40,"D",40,"D","1","D",.,"A"
"20102",2018795,20,0,2,"D","01","D","2009","D","1","D","1","D",42,"D",42,"D",42,"D",42,"D","1","D",.,"A"
"20102",2018795,21,0,3,"D","03","D","2009","D","2","D","1","D",50,"D",50,"D",50,"D",50,"D","1","D",.,"A"
"20102",2018885,21,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2018885,22,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2018905,18,0,1,"D","06","D","2009","D","1","D","1","D",49,"F",49,"F",49,"F",49,"F","1","D",.,"A"
"20102",2018905,19,0,2,"D","08","D","2008","D","1","D","1","D",42,"F",42,"F",42,"F",42,"F","1","D",.,"A"
"20102",2018915,28,0,1,"D","03","D","2006","D","1","D","1","D",33,"F",101,"F",101,"F",101,"F","2","D",101,"F"
"20102",2018965,34,0,2,"D","01","D","2006","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2018985,34,0,1,"D","01","D","2005","D","1","D","1","D",43,"D",43,"D",43,"D",43,"D","1","D",.,"A"
"20102",2019095,26,0,1,"D","03","D","2009","D","1","D","1","D",30,"F",30,"F",30,"F",30,"F","1","D",.,"A"
"20102",2019095,27,0,2,"D","07","D","2009","D","1","D","1","D",35,"F",35,"F",35,"F",35,"F","1","D",.,"A"
"20102",2019195,25,0,1,"D","03","D","2005","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20102",2019195,26,0,2,"D","06","D","2005","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20102",2019285,36,0,1,"D","07","D","2009","D","1","D",,"A",101,"D",101,"D",101,"D",101,"D",,"A",.,"A"
"20102",2019345,45,0,1,"D","03","D","2010","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2019455,25,0,1,"D","12","D","2006","D","1","D","1","D",3,"F",3,"F",3,"F",3,"F","1","D",.,"A"
"20102",2019455,26,0,2,"D","08","D","2006","D","1","D","1","D",350,"F",350,"F",350,"F",350,"F","1","D",.,"A"
"20102",2019475,19,0,1,"D","09","D","2005","D","2","D","1","D",9,"D",9,"D",9,"D",9,"D","1","D",.,"A"
"20102",2019745,34,0,1,"D","10","D","2007","D","1","D","1","D",75,"F",75,"F",75,"F",75,"F","1","D",.,"A"
"20102",2019745,35,0,2,"D","08","D","2007","D","1","D","1","D",96,"F",96,"F",96,"F",96,"F","1","D",0,"F"
"20102",2019925,21,0,1,"D","11","D","2008","D","1","F","1","D",35,"F",35,"F",35,"F",35,"F","2","D",.,"A"
"20102",2019925,22,0,2,"D","12","D","2008","D","2","F","1","D",6,"F",6,"F",6,"F",6,"F","2","D",.,"A"
"20102",2019935,31,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2019975,26,0,1,"D","05","D","2009","D","2","D","1","D",87,"D",87,"D",87,"D",87,"D","1","D",.,"A"
"20102",2020085,20,0,1,"D","06","D","2009","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2020105,28,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2020195,38,0,1,"D","12","D","2007","D","1","D","1","D",26,"D",26,"D",26,"D",26,"D","1","D",.,"A"
"20102",2020195,39,0,2,"D","04","D","2005","D","1","D","1","D",26,"D",26,"D",26,"D",26,"D","1","D",.,"A"
"20102",2020225,30,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2020225,31,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2020495,21,0,1,"D","03","D","2009","D","1","D","1","D",115,"D",115,"D",115,"D",115,"D","1","D",.,"A"
"20102",2020495,22,0,2,"D","12","D","2008","D","1","D","1","D",115,"D",115,"D",115,"D",115,"D","1","D",.,"A"
"20102",2020515,25,0,1,"D","09","D","2006","D","1","D","1","D",29,"D",29,"D",29,"D",29,"D","1","D",.,"A"
"20102",2020815,19,0,1,"D","01","D","2009","D","1","F","1","D",45,"F",45,"F",45,"F",45,"F",,"C",.,"A"
"20102",2020955,19,0,2,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2021185,19,0,1,"D","01","D","2010","D","2","D","1","D",29,"D",29,"D",29,"D",29,"D","1","D",.,"A"
"20102",2021315,731,0,2,"D","04","D","2005","D","1","D","2","D",75,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2021505,29,0,3,"D","04","D","2010","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2021615,21,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2021615,22,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2021645,22,0,1,"D","03","D","2010","D","1","D",,"A",17,"F",17,"F",.,"A",.,"A",,"A",.,"A"
"20102",2021645,23,0,2,"D","03","D","2010","D","1","D",,"A",145,"F",145,"F",.,"A",.,"A",,"A",.,"A"
"20102",2021835,32,0,1,"D","01","D","2009","D",,"A","1","D",.,"A",.,"A",.,"A",.,"A","1","D",.,"A"
"20102",2021835,33,0,2,"D","12","D","2008","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2021855,24,0,1,"D","04","D","2005","D","1","D","1","D",39,"D",52,"D",52,"D",52,"D","2","D",52,"D"
"20102",2021855,25,0,2,"D","04","D","2007","D","1","D","1","D",39,"D",39,"D",39,"D",39,"D","1","D",.,"A"
"20102",2022015,22,0,1,"D","02","D","2006","D","2","D","1","D",13,"D",22,"D",22,"D",22,"D","2","D",22,"D"
"20102",2022115,23,0,1,"D","12","D","2008","D","1","D","1","D",45,"F",45,"F",45,"F",45,"F","1","D",.,"A"
"20102",2022115,24,0,2,"D","12","D","2008","D","1","D","1","D",38,"F",38,"F",38,"F",38,"F","1","D",.,"A"
"20102",2022425,30,0,2,"D","04","D","2006","D","2","D","1","D",57,"D",57,"D",57,"D",57,"D","1","D",.,"A"
"20102",2022435,27,0,1,"D","08","D","2008","D","1","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20102",2022435,28,0,2,"D","08","D","2008","D","1","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20102",2022475,32,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2022635,23,0,1,"D","06","D","2009","D","1","D","1","D",50,"D",50,"D",50,"D",50,"D",,"C",.,"A"
"20102",2022785,34,0,1,"D","01","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2022795,31,0,1,"D","05","D","2006","D","1","D","1","D",40,"D",40,"D",40,"D",40,"D","1","D",.,"A"
"20102",2022795,32,0,2,"D","05","D","2006","D","1","D","1","D",40,"D",40,"D",40,"D",40,"D","1","D",.,"A"
"20102",2023055,23,0,1,"D","06","D","2009","D","1","D","1","D",30,"F",30,"F",30,"F",30,"F","1","D",.,"A"
"20102",2023405,28,0,1,"D","12","D","2007","D","1","D","1","D",30,"D",30,"D",30,"D",30,"D","1","D",.,"A"
"20102",2023415,24,0,1,"D","09","D","2005","D","1","D","1","D",98,"D",98,"D",98,"D",98,"D","1","D",.,"A"
"20102",2023575,719,0,1,"D","02","D","2010","D","1","D","2","D",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2023585,41,0,1,"D","01","D","2009","D","1","D","1","D",40,"D",40,"D",40,"D",40,"D","1","D",.,"A"
"20102",2023735,17,0,1,"D","01","D","2009","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2023735,18,0,2,"D","01","D","2009","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2024055,42,0,1,"D","07","D","2008","D","1","D","1","D",15,"F",9,"F",9,"F",9,"F","2","D",9,"F"
"20102",2024335,32,0,1,"D","11","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2024335,33,0,2,"D","11","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2024685,21,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2024735,36,0,1,"D","12","D","2007","D","1","D","1","D",38,"D",38,"D",38,"D",38,"D","1","D",.,"A"
"20102",2024755,25,0,1,"D","05","D","2009","D","1","D","1","D",93,"D",93,"D",93,"D",93,"D","1","D",.,"A"
"20102",2024765,29,0,1,"D","08","D","2006","D","1","D","1","D",87,"D",87,"D",87,"D",87,"D","1","D",.,"A"
"20102",2024765,30,0,2,"D","12","D","2009","D","1","D","1","D",87,"D",87,"D",87,"D",87,"D","1","D",.,"A"
"20102",2024935,23,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2025125,25,0,1,"D","01","D","2009","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D",,"C",.,"A"
"20102",2025275,21,0,5,"D","11","D","2005","D","2","D","1","D",50,"D",50,"D",50,"D",50,"D","1","D",.,"A"
"20102",2025295,25,0,1,"D","06","D","2005","D","1","D","1","D",33,"D",35,"D",35,"D",35,"D","2","D",35,"D"
"20102",2025295,26,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2025475,42,0,1,"D","12","D","2007","D","1","D",,"A",23,"F",23,"F",23,"F",23,"F",,"A",.,"A"
"20102",2025545,26,0,2,"D","11","D","2005","D","2","D","1","D",45,"D",45,"D",45,"D",45,"D","1","D",.,"A"
"20102",2025635,20,0,1,"D","02","D","2010","D","1","D",,"A",72,"F",72,"F",.,"A",.,"A",,"A",.,"A"
"20102",2025725,719,0,1,"D","06","D","2006","D","1","D","2","D",16,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2026075,27,0,2,"D","01","D","2005","D","1","D","1","D",50,"D",50,"D",50,"D",50,"D","1","D",.,"A"
"20102",2026135,31,0,2,"D","05","D","2010","D","1","D",,"A",26,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2026205,31,0,1,"D","07","D","2005","D","2","D","1","D",33,"D",100,"D",100,"D",100,"D","2","D",100,"D"
"20102",2026205,32,0,2,"D","01","D","2005","D","2","D","1","D",33,"D",101,"D",101,"D",101,"D","2","D",101,"D"
"20102",2026305,21,0,1,"D","09","D","2005","D","1","D","1","D",65,"F",65,"F",65,"F",65,"F","1","D",.,"A"
"20102",2026305,22,0,2,"D","06","D","2005","D","1","D","1","D",35,"F",35,"F",35,"F",35,"F","1","D",.,"A"
"20102",2026355,19,0,1,"D","08","D","2008","D","2","D","1","D",115,"F",115,"F",115,"F",115,"F","1","D",.,"A"
"20102",2026485,19,0,1,"D","01","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2026525,18,0,1,"D","01","D","2005","D","1","D",,"A",40,"F",40,"F",40,"F",40,"F",,"A",.,"A"
"20102",2026725,17,0,1,"D",,"A",,"A","1","D","1","D",20,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2026725,18,0,2,"D","02","D","2010","D","1","D",,"A",72,"F",72,"F",.,"A",.,"A",,"A",.,"A"
"20102",2026825,26,0,1,"D","09","D","2009","D","1","D","1","D",150,"F",150,"F",150,"F",150,"F","2","D",.,"A"
"20102",2026955,17,0,1,"D","01","D","2006","D","1","D","1","D",95,"D",95,"D",95,"D",95,"D","1","D",.,"A"
"20102",2027235,33,0,1,"D","03","D","2006","D","1","D","1","D",33,"D",33,"D",33,"D",33,"D","1","D",.,"A"
"20102",2027235,34,0,2,"D","10","D","2007","D","1","D","1","D",33,"D",33,"D",33,"D",33,"D","1","D",.,"A"
"20102",2027295,31,0,1,"D","02","D","2007","D","1","D","1","D",40,"D",32,"D",32,"D",32,"D","2","D",32,"D"
"20102",2027295,32,0,2,"D","05","D","2007","D","1","D","1","D",40,"D",32,"D",32,"D",32,"D","2","D",32,"D"
"20102",2027545,33,0,1,"D","05","D","2009","D","2","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20102",2027565,19,0,1,"D","03","D","2009","D","1","D","1","D",5,"F",5,"F",5,"F",5,"F","1","D",.,"A"
"20102",2027685,30,0,1,"D","06","D","2005","D","2","D","1","D",20,"D",20,"D",20,"D",20,"D","1","D",.,"A"
"20102",2027695,31,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2027805,19,0,1,"D","04","D","2010","D","1","D",,"A",96,"D",96,"D",.,"A",.,"A",,"A",.,"A"
"20102",2027855,18,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2027895,27,0,1,"D","01","D","2009","D","1","F","1","D",42,"F",42,"F",42,"F",42,"F","1","D",.,"A"
"20102",2027895,28,0,2,"D","07","D","2009","D","1","F","1","D",96,"F",96,"F",96,"F",96,"F","1","D",.,"A"
"20102",2028015,27,0,1,"D","11","D","2006","D","1","D","1","D",48,"D",48,"D",48,"D",48,"D","1","D",.,"A"
"20102",2028075,717,0,2,"D","05","D","2008","D","2","D","2","D",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2028275,19,0,1,"D","09","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2028275,20,0,2,"D","09","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2028295,724,0,1,"D","02","D","2010","D","1","D","2","D",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2028335,17,0,1,"D","01","D","2006","D","1","D","1","D",98,"D",98,"D",98,"D",98,"D","1","D",.,"A"
"20102",2028335,18,0,2,"D","01","D","2006","D","1","D","1","D",98,"D",98,"D",98,"D",98,"D","1","D",.,"A"
"20102",2028475,20,0,1,"D","01","D","2007","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2028605,44,0,2,"D","09","D","2006","D","1","D","1","D",25,"F",25,"F",25,"F",25,"F","1","D",.,"A"
"20102",2028625,26,0,1,"D","03","D","2009","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2028625,27,0,2,"D","08","D","2008","D","1","D","1","D",50,"D",50,"D",50,"D",50,"D","1","D",.,"A"
"20102",2028795,18,0,1,"D","08","D","2007","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20102",2029065,34,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2029275,22,0,1,"D","11","D","2009","D","1","F","1","D",95,"F",95,"F",95,"F",95,"F","1","D",.,"A"
"20102",2029295,23,0,1,"D","09","D","2009","D","1","F","1","D",98,"F",98,"F",98,"F",98,"F","1","D",.,"A"
"20102",2029295,24,0,2,"D","01","D","2009","D","1","F","1","D",100,"F",100,"F",100,"F",100,"F","1","D",.,"A"
"20102",2029355,20,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20102",2029535,22,0,1,"D","08","D","2007","D","1","D","1","D",30,"D",30,"D",30,"D",30,"D","1","D",.,"A"
